,,,,,
//Sieve out the display of the data.
------------------------------------------------------------------------------------------------
The style of the Data's display of Bus is Hexadecimal.
A Bar position: -16.1255ms 	T Bar position: 0ns 	B Bar position: -11.7505ms
//Channel name,| Bus1,*A0,*A1,*A2,
     104.945ms,Unknown,0,0,1,
     104.9455ms,Unknown,0,0,1,
     104.946ms,Unknown,0,0,1,
     104.9465ms,Unknown,0,0,1,
     104.947ms,Unknown,0,0,1,
     104.9475ms,Unknown,0,0,1,
     104.948ms,Unknown,0,0,1,
     104.9485ms,Unknown,0,0,1,
     104.949ms,Unknown,0,0,1,
     104.9495ms,Unknown,0,0,1,
     104.95ms,Unknown,0,0,1,
     104.9505ms,Unknown,0,0,1,
     104.951ms,Unknown,0,0,1,
     104.9515ms,Unknown,0,0,1,
     104.952ms,Unknown,0,0,1,
     104.9525ms,Unknown,0,0,1,
     104.953ms,Unknown,0,0,1,
     104.9535ms,Unknown,0,0,1,
     104.954ms,Unknown,0,0,1,
     104.9545ms,Unknown,0,0,1,
     104.955ms,Unknown,0,0,1,
     104.9555ms,Unknown,0,0,1,
     104.956ms,Unknown,0,0,1,
     104.9565ms,Unknown,0,0,1,
     104.957ms,Unknown,0,0,1,
     104.9575ms,Unknown,0,0,1,
     104.958ms,Unknown,0,0,1,
     104.9585ms,Unknown,0,0,1,
     104.959ms,Unknown,0,0,1,
     104.9595ms,Unknown,0,0,1,
     104.96ms,Unknown,0,0,1,
     104.9605ms,Unknown,0,0,1,
     104.961ms,Unknown,0,0,1,
     104.9615ms,Unknown,0,0,1,
     104.962ms,Unknown,0,0,1,
     104.9625ms,Unknown,0,0,1,
     104.963ms,Unknown,0,0,1,
     104.9635ms,Unknown,0,0,1,
     104.964ms,Unknown,0,0,1,
     104.9645ms,Unknown,0,0,1,
     104.965ms,Unknown,0,0,1,
     104.9655ms,Unknown,0,0,1,
     104.966ms,Unknown,0,0,1,
     104.9665ms,Unknown,0,0,1,
     104.967ms,Unknown,0,0,1,
     104.9675ms,Unknown,0,0,1,
     104.968ms,Unknown,0,0,1,
     104.9685ms,Unknown,0,0,1,
     104.969ms,Unknown,0,0,1,
     104.9695ms,Unknown,0,0,1,
     104.97ms,Unknown,0,0,1,
     104.9705ms,Unknown,0,0,1,
     104.971ms,Unknown,0,0,1,
     104.9715ms,Unknown,0,0,1,
     104.972ms,Unknown,0,0,1,
     104.9725ms,Unknown,0,0,1,
     104.973ms,Unknown,0,0,1,
     104.9735ms,Unknown,0,0,1,
     104.974ms,Unknown,0,0,1,
     104.9745ms,Unknown,0,0,1,
     104.975ms,Unknown,0,0,1,
     104.9755ms,Unknown,0,0,1,
     104.976ms,Unknown,0,0,1,
     104.9765ms,Unknown,0,0,1,
     104.977ms,Unknown,0,0,1,
     104.9775ms,Unknown,0,0,1,
     104.978ms,Unknown,0,0,1,
     104.9785ms,Unknown,0,0,1,
     104.979ms,Unknown,0,0,1,
     104.9795ms,Unknown,0,0,1,
     104.98ms,Unknown,0,0,1,
     104.9805ms,Unknown,0,0,1,
     104.981ms,Unknown,0,0,1,
     104.9815ms,Unknown,0,0,1,
     104.982ms,Unknown,0,0,1,
     104.9825ms,Unknown,0,0,1,
     104.983ms,Unknown,0,0,1,
     104.9835ms,Unknown,0,0,1,
     104.984ms,Unknown,0,0,1,
     104.9845ms,Unknown,0,0,1,
     104.985ms,Unknown,0,0,1,
     104.9855ms,Unknown,0,0,1,
     104.986ms,Unknown,0,0,1,
     104.9865ms,Unknown,0,0,1,
     104.987ms,Unknown,0,0,1,
     104.9875ms,Unknown,0,0,1,
     104.988ms,Unknown,0,0,1,
     104.9885ms,Unknown,0,0,1,
     104.989ms,Unknown,0,0,1,
     104.9895ms,Unknown,0,0,1,
     104.99ms,Unknown,0,0,1,
     104.9905ms,Unknown,0,0,1,
     104.991ms,Unknown,0,0,1,
     104.9915ms,Unknown,0,0,1,
     104.992ms,Unknown,0,0,1,
     104.9925ms,Unknown,0,0,1,
     104.993ms,Unknown,0,0,1,
     104.9935ms,Unknown,0,0,1,
     104.994ms,Unknown,0,0,1,
     104.9945ms,Unknown,0,0,1,
     104.995ms,Unknown,0,0,1,
     104.9955ms,Unknown,0,0,1,
     104.996ms,Unknown,0,0,1,
     104.9965ms,Unknown,0,0,1,
     104.997ms,Unknown,0,0,1,
     104.9975ms,Unknown,0,0,1,
     104.998ms,Unknown,0,0,1,
     104.9985ms,Unknown,0,0,1,
     104.999ms,Unknown,0,0,1,
     104.9995ms,Unknown,0,0,1,
     105ms,Unknown,0,0,1,
     105.0005ms,Unknown,0,0,1,
     105.001ms,Unknown,0,0,1,
     105.0015ms,Unknown,0,0,1,
     105.002ms,Unknown,0,0,1,
     105.0025ms,Unknown,0,0,1,
     105.003ms,Unknown,0,0,1,
     105.0035ms,Unknown,0,0,1,
     105.004ms,Unknown,0,0,1,
     105.0045ms,Unknown,0,0,1,
     105.005ms,Unknown,0,0,1,
     105.0055ms,Unknown,0,0,1,
     105.006ms,Unknown,0,0,1,
     105.0065ms,Unknown,0,0,1,
     105.007ms,Unknown,0,0,1,
     105.0075ms,Unknown,0,0,1,
     105.008ms,Unknown,0,0,1,
     105.0085ms,Unknown,0,0,1,
     105.009ms,Unknown,0,0,1,
     105.0095ms,Unknown,0,0,1,
     105.01ms,Unknown,0,0,1,
     105.0105ms,Unknown,0,0,1,
     105.011ms,Unknown,0,0,1,
     105.0115ms,Unknown,0,0,1,
     105.012ms,Unknown,0,0,1,
     105.0125ms,Unknown,0,0,1,
     105.013ms,Unknown,0,0,1,
     105.0135ms,Unknown,0,0,1,
     105.014ms,Unknown,0,0,1,
     105.0145ms,Unknown,0,0,1,
     105.015ms,Unknown,0,0,1,
     105.0155ms,Unknown,0,0,1,
     105.016ms,Unknown,0,0,1,
     105.0165ms,Unknown,0,0,1,
     105.017ms,Unknown,0,0,1,
     105.0175ms,Unknown,0,0,1,
     105.018ms,Unknown,0,0,1,
     105.0185ms,Unknown,0,0,1,
     105.019ms,Unknown,0,0,1,
     105.0195ms,Unknown,0,0,1,
     105.02ms,Unknown,0,0,1,
     105.0205ms,Unknown,0,0,1,
     105.021ms,Unknown,0,0,1,
     105.0215ms,Unknown,0,0,1,
     105.022ms,Unknown,0,0,1,
     105.0225ms,Unknown,0,0,1,
     105.023ms,Unknown,0,0,1,
     105.0235ms,Unknown,0,0,1,
     105.024ms,Unknown,0,0,1,
     105.0245ms,Unknown,0,0,1,
     105.025ms,Unknown,0,0,1,
     105.0255ms,Unknown,0,0,1,
     105.026ms,Unknown,0,0,1,
     105.0265ms,Unknown,0,0,1,
     105.027ms,Unknown,0,0,1,
     105.0275ms,Unknown,0,0,1,
     105.028ms,Unknown,0,0,1,
     105.0285ms,Unknown,0,0,1,
     105.029ms,Unknown,0,0,1,
     105.0295ms,Unknown,0,0,1,
     105.03ms,Unknown,0,0,1,
     105.0305ms,Unknown,0,0,1,
     105.031ms,Unknown,0,0,1,
     105.0315ms,Unknown,0,0,1,
     105.032ms,Unknown,0,0,1,
     105.0325ms,Unknown,0,0,1,
     105.033ms,Unknown,0,0,1,
     105.0335ms,Unknown,0,0,1,
     105.034ms,Unknown,0,0,1,
     105.0345ms,Unknown,0,0,1,
     105.035ms,Unknown,0,0,1,
     105.0355ms,Unknown,0,0,1,
     105.036ms,Unknown,0,0,1,
     105.0365ms,Unknown,0,0,1,
     105.037ms,Unknown,0,0,1,
     105.0375ms,Unknown,0,0,1,
     105.038ms,Unknown,0,0,1,
     105.0385ms,Unknown,0,0,1,
     105.039ms,Unknown,0,0,1,
     105.0395ms,Unknown,0,0,1,
     105.04ms,Unknown,0,0,1,
     105.0405ms,Unknown,0,0,1,
     105.041ms,Unknown,0,0,1,
     105.0415ms,Unknown,0,0,1,
     105.042ms,Unknown,0,0,1,
     105.0425ms,Unknown,0,0,1,
     105.043ms,Unknown,0,0,1,
     105.0435ms,Unknown,0,0,1,
     105.044ms,Unknown,0,0,1,
     105.0445ms,Unknown,0,0,1,
     105.045ms,Unknown,0,0,1,
     105.0455ms,Unknown,0,0,1,
     105.046ms,Unknown,0,0,1,
     105.0465ms,Unknown,0,0,1,
     105.047ms,Unknown,0,0,1,
     105.0475ms,Unknown,0,0,1,
     105.048ms,Unknown,0,0,1,
     105.0485ms,Unknown,0,0,1,
     105.049ms,Unknown,0,0,1,
     105.0495ms,Unknown,0,0,1,
     105.05ms,Unknown,0,0,1,
     105.0505ms,Unknown,0,0,1,
     105.051ms,Unknown,0,0,1,
     105.0515ms,Unknown,0,0,1,
     105.052ms,Unknown,0,0,1,
     105.0525ms,Unknown,0,0,1,
     105.053ms,Unknown,0,0,1,
     105.0535ms,Unknown,0,0,1,
     105.054ms,Unknown,0,0,1,
     105.0545ms,Unknown,0,0,1,
     105.055ms,Unknown,0,0,1,
     105.0555ms,Unknown,0,0,1,
     105.056ms,Unknown,0,0,1,
     105.0565ms,Unknown,0,0,1,
     105.057ms,Unknown,0,0,1,
     105.0575ms,Unknown,0,0,1,
     105.058ms,Unknown,0,0,1,
     105.0585ms,Unknown,0,0,1,
     105.059ms,Unknown,0,0,1,
     105.0595ms,Unknown,0,0,1,
     105.06ms,Unknown,0,0,1,
     105.0605ms,Unknown,0,0,1,
     105.061ms,Unknown,0,0,1,
     105.0615ms,Unknown,0,0,1,
     105.062ms,Unknown,0,0,1,
     105.0625ms,Unknown,0,0,1,
     105.063ms,Unknown,0,0,1,
     105.0635ms,Unknown,0,0,1,
     105.064ms,Unknown,0,0,1,
     105.0645ms,Unknown,0,0,1,
     105.065ms,Unknown,0,0,1,
     105.0655ms,Unknown,0,0,1,
     105.066ms,Unknown,0,0,1,
     105.0665ms,Unknown,0,0,1,
     105.067ms,Unknown,0,0,1,
     105.0675ms,Unknown,0,0,1,
     105.068ms,Unknown,0,0,1,
     105.0685ms,Unknown,0,0,1,
     105.069ms,Unknown,0,0,1,
     105.0695ms,Unknown,0,0,1,
     105.07ms,Unknown,0,0,1,
     105.0705ms,Unknown,0,0,1,
     105.071ms,Unknown,0,0,1,
     105.0715ms,Unknown,0,0,1,
     105.072ms,Unknown,0,0,1,
     105.0725ms,Unknown,0,0,1,
     105.073ms,Unknown,0,0,1,
     105.0735ms,Unknown,0,0,1,
     105.074ms,Unknown,0,0,1,
     105.0745ms,Unknown,0,0,1,
     105.075ms,Unknown,0,0,1,
     105.0755ms,Unknown,0,0,1,
     105.076ms,Unknown,0,0,1,
     105.0765ms,Unknown,0,0,1,
     105.077ms,Unknown,0,0,1,
     105.0775ms,Unknown,0,0,1,
     105.078ms,Unknown,0,0,1,
     105.0785ms,Unknown,0,0,1,
     105.079ms,Unknown,0,0,1,
     105.0795ms,Unknown,0,0,1,
     105.08ms,Unknown,0,0,1,
     105.0805ms,Unknown,0,0,1,
     105.081ms,Unknown,0,0,1,
     105.0815ms,Unknown,0,0,1,
     105.082ms,Unknown,0,0,1,
     105.0825ms,Unknown,0,0,1,
     105.083ms,Unknown,0,0,1,
     105.0835ms,Unknown,0,0,1,
     105.084ms,Unknown,0,0,1,
     105.0845ms,Unknown,0,0,1,
     105.085ms,Unknown,0,0,1,
     105.0855ms,Unknown,0,0,1,
     105.086ms,Unknown,0,0,1,
     105.0865ms,Unknown,0,0,1,
     105.087ms,Unknown,0,0,1,
     105.0875ms,Unknown,0,0,1,
     105.088ms,Unknown,0,0,1,
     105.0885ms,Unknown,0,0,1,
     105.089ms,Unknown,0,0,1,
     105.0895ms,Unknown,0,0,1,
     105.09ms,Unknown,0,0,1,
     105.0905ms,Unknown,0,0,1,
     105.091ms,Unknown,0,0,1,
     105.0915ms,Unknown,0,0,1,
     105.092ms,Unknown,0,0,1,
     105.0925ms,Unknown,0,0,1,
     105.093ms,Unknown,0,0,1,
     105.0935ms,Unknown,0,0,1,
     105.094ms,Unknown,0,0,1,
     105.0945ms,Unknown,0,0,1,
     105.095ms,Unknown,0,0,1,
     105.0955ms,Unknown,0,0,1,
     105.096ms,Unknown,0,0,1,
     105.0965ms,Unknown,0,0,1,
     105.097ms,Unknown,0,0,1,
     105.0975ms,Unknown,0,0,1,
     105.098ms,Unknown,0,0,1,
     105.0985ms,Unknown,0,0,1,
     105.099ms,Unknown,0,0,1,
     105.0995ms,Unknown,0,0,1,
     105.1ms,Unknown,0,0,1,
     105.1005ms,Unknown,0,0,1,
     105.101ms,Unknown,0,0,1,
     105.1015ms,Unknown,0,0,1,
     105.102ms,Unknown,0,0,1,
     105.1025ms,Unknown,0,0,1,
     105.103ms,Unknown,0,0,1,
     105.1035ms,Unknown,0,0,1,
     105.104ms,Unknown,0,0,1,
     105.1045ms,Unknown,0,0,1,
     105.105ms,Unknown,0,0,1,
     105.1055ms,Unknown,0,0,1,
     105.106ms,Unknown,0,0,1,
     105.1065ms,Unknown,0,0,1,
     105.107ms,Unknown,0,0,1,
     105.1075ms,Unknown,0,0,1,
     105.108ms,Unknown,0,0,1,
     105.1085ms,Unknown,0,0,1,
     105.109ms,Unknown,0,0,1,
     105.1095ms,Unknown,0,0,1,
     105.11ms,Unknown,0,0,1,
     105.1105ms,Unknown,0,0,1,
     105.111ms,Unknown,0,0,1,
     105.1115ms,Unknown,0,0,1,
     105.112ms,Unknown,0,0,1,
     105.1125ms,Unknown,0,0,1,
     105.113ms,Unknown,0,0,1,
     105.1135ms,Unknown,0,0,1,
     105.114ms,Unknown,0,0,1,
     105.1145ms,Unknown,0,0,1,
     105.115ms,Unknown,0,0,1,
     105.1155ms,Unknown,0,0,1,
     105.116ms,Unknown,0,0,1,
     105.1165ms,Unknown,0,0,1,
     105.117ms,Unknown,0,0,1,
     105.1175ms,Unknown,0,0,1,
     105.118ms,Unknown,0,0,1,
     105.1185ms,Unknown,0,0,1,
     105.119ms,Unknown,0,0,1,
     105.1195ms,Unknown,0,0,1,
     105.12ms,Unknown,0,0,1,
     105.1205ms,Unknown,0,0,1,
     105.121ms,Unknown,0,0,1,
     105.1215ms,Unknown,0,0,1,
     105.122ms,Unknown,0,0,1,
     105.1225ms,Unknown,0,0,1,
     105.123ms,Unknown,0,0,1,
     105.1235ms,Unknown,0,0,1,
     105.124ms,Unknown,0,0,1,
     105.1245ms,Unknown,0,0,1,
     105.125ms,Unknown,0,0,1,
     105.1255ms,Unknown,0,0,1,
     105.126ms,Unknown,0,0,1,
     105.1265ms,Unknown,0,0,1,
     105.127ms,Unknown,0,0,1,
     105.1275ms,Unknown,0,0,1,
     105.128ms,Unknown,0,0,1,
     105.1285ms,Unknown,0,0,1,
     105.129ms,Unknown,0,0,1,
     105.1295ms,Unknown,0,0,1,
     105.13ms,Unknown,0,0,1,
     105.1305ms,Unknown,0,0,1,
     105.131ms,Unknown,0,0,1,
     105.1315ms,Unknown,0,0,1,
     105.132ms,Unknown,0,0,1,
     105.1325ms,Unknown,0,0,1,
     105.133ms,Unknown,0,0,1,
     105.1335ms,Unknown,0,0,1,
     105.134ms,Unknown,0,0,1,
     105.1345ms,Unknown,0,0,1,
     105.135ms,Unknown,0,0,1,
     105.1355ms,Unknown,0,0,1,
     105.136ms,Unknown,0,0,1,
     105.1365ms,Unknown,0,0,1,
     105.137ms,Unknown,0,0,1,
     105.1375ms,Unknown,0,0,1,
     105.138ms,Unknown,0,0,1,
     105.1385ms,Unknown,0,0,1,
     105.139ms,Unknown,0,0,1,
     105.1395ms,Unknown,0,0,1,
     105.14ms,Unknown,0,0,1,
     105.1405ms,Unknown,0,0,1,
     105.141ms,Unknown,0,0,1,
     105.1415ms,Unknown,0,0,1,
     105.142ms,Unknown,0,0,1,
     105.1425ms,Unknown,0,0,1,
     105.143ms,Unknown,0,0,1,
     105.1435ms,Unknown,0,0,1,
     105.144ms,Unknown,0,0,1,
     105.1445ms,Unknown,0,0,1,
     105.145ms,Unknown,0,0,1,
     105.1455ms,Unknown,0,0,1,
     105.146ms,Unknown,0,0,1,
     105.1465ms,Unknown,0,0,1,
     105.147ms,Unknown,0,0,1,
     105.1475ms,Unknown,0,0,1,
     105.148ms,Unknown,0,0,1,
     105.1485ms,Unknown,0,0,1,
     105.149ms,Unknown,0,0,1,
     105.1495ms,Unknown,0,0,1,
     105.15ms,Unknown,0,0,1,
     105.1505ms,Unknown,0,0,1,
     105.151ms,Unknown,0,0,1,
     105.1515ms,Unknown,0,0,1,
     105.152ms,Unknown,0,0,1,
     105.1525ms,Unknown,0,0,1,
     105.153ms,Unknown,0,0,1,
     105.1535ms,Unknown,0,0,1,
     105.154ms,Unknown,0,0,1,
     105.1545ms,Unknown,0,0,1,
     105.155ms,Unknown,0,0,1,
     105.1555ms,Unknown,0,0,1,
     105.156ms,Unknown,0,0,1,
     105.1565ms,Unknown,0,0,1,
     105.157ms,Unknown,0,0,1,
     105.1575ms,Unknown,0,0,1,
     105.158ms,Unknown,0,0,1,
     105.1585ms,Unknown,0,0,1,
     105.159ms,Unknown,0,0,1,
     105.1595ms,Unknown,0,0,1,
     105.16ms,Unknown,0,0,1,
     105.1605ms,Unknown,0,0,1,
     105.161ms,Unknown,0,0,1,
     105.1615ms,Unknown,0,0,1,
     105.162ms,Unknown,0,0,1,
     105.1625ms,Unknown,0,0,1,
     105.163ms,Unknown,0,0,1,
     105.1635ms,Unknown,0,0,1,
     105.164ms,Unknown,0,0,1,
     105.1645ms,Unknown,0,0,1,
     105.165ms,Unknown,0,0,1,
     105.1655ms,Unknown,0,0,1,
     105.166ms,Unknown,0,0,1,
     105.1665ms,Unknown,0,0,1,
     105.167ms,Unknown,0,0,1,
     105.1675ms,Unknown,0,0,1,
     105.168ms,Unknown,0,0,1,
     105.1685ms,Unknown,0,0,1,
     105.169ms,Unknown,0,0,1,
     105.1695ms,Unknown,0,0,1,
     105.17ms,Unknown,0,0,1,
     105.1705ms,Unknown,0,0,1,
     105.171ms,Unknown,0,0,1,
     105.1715ms,Unknown,0,0,1,
     105.172ms,Unknown,0,0,1,
     105.1725ms,Unknown,0,0,1,
     105.173ms,Unknown,0,0,1,
     105.1735ms,Unknown,0,0,1,
     105.174ms,Unknown,0,0,1,
     105.1745ms,Unknown,0,0,1,
     105.175ms,Unknown,0,0,1,
     105.1755ms,Unknown,0,0,1,
     105.176ms,Unknown,0,0,1,
     105.1765ms,Unknown,0,0,1,
     105.177ms,Unknown,0,0,1,
     105.1775ms,Unknown,0,0,1,
     105.178ms,Unknown,0,0,1,
     105.1785ms,Unknown,0,0,1,
     105.179ms,Unknown,0,0,1,
     105.1795ms,Unknown,0,0,1,
     105.18ms,Unknown,0,0,1,
     105.1805ms,Unknown,0,0,1,
     105.181ms,Unknown,0,0,1,
     105.1815ms,Unknown,0,0,1,
     105.182ms,Unknown,0,0,1,
     105.1825ms,Unknown,0,0,1,
     105.183ms,Unknown,0,0,1,
     105.1835ms,Unknown,0,0,1,
     105.184ms,Unknown,0,0,1,
     105.1845ms,Unknown,0,0,1,
     105.185ms,Unknown,0,0,1,
     105.1855ms,Unknown,0,0,1,
     105.186ms,Unknown,0,0,1,
     105.1865ms,Unknown,0,0,1,
     105.187ms,Unknown,0,0,1,
     105.1875ms,Unknown,0,0,1,
     105.188ms,Unknown,0,0,1,
     105.1885ms,Unknown,0,0,1,
     105.189ms,Unknown,0,0,1,
     105.1895ms,Unknown,0,0,1,
     105.19ms,Unknown,0,0,1,
     105.1905ms,Unknown,0,0,1,
     105.191ms,Unknown,0,0,1,
     105.1915ms,Unknown,0,0,1,
     105.192ms,Unknown,0,0,1,
     105.1925ms,Unknown,0,0,1,
     105.193ms,Unknown,0,0,1,
     105.1935ms,Unknown,0,0,1,
     105.194ms,Unknown,0,0,1,
     105.1945ms,Unknown,0,0,1,
     105.195ms,Unknown,0,0,1,
     105.1955ms,Unknown,0,0,1,
     105.196ms,Unknown,0,0,1,
     105.1965ms,Unknown,0,0,1,
     105.197ms,Unknown,0,0,1,
     105.1975ms,Unknown,0,0,1,
     105.198ms,Unknown,0,0,1,
     105.1985ms,Unknown,0,0,1,
     105.199ms,Unknown,0,0,1,
     105.1995ms,Unknown,0,0,1,
     105.2ms,Unknown,0,0,1,
     105.2005ms,Unknown,0,0,1,
     105.201ms,Unknown,0,0,1,
     105.2015ms,Unknown,0,0,1,
     105.202ms,Unknown,0,0,1,
     105.2025ms,Unknown,0,0,1,
     105.203ms,Unknown,0,0,1,
     105.2035ms,Unknown,0,0,1,
     105.204ms,Unknown,0,0,1,
     105.2045ms,Unknown,0,0,1,
     105.205ms,Unknown,0,0,1,
     105.2055ms,Unknown,0,0,1,
     105.206ms,Unknown,0,0,1,
     105.2065ms,Unknown,0,0,1,
     105.207ms,Unknown,0,0,1,
     105.2075ms,Unknown,0,0,1,
     105.208ms,Unknown,0,0,1,
     105.2085ms,Unknown,0,0,1,
     105.209ms,Unknown,0,0,1,
     105.2095ms,Unknown,0,0,1,
     105.21ms,Unknown,0,0,1,
     105.2105ms,Unknown,0,0,1,
     105.211ms,Unknown,0,0,1,
     105.2115ms,Unknown,0,0,1,
     105.212ms,Unknown,0,0,1,
     105.2125ms,Unknown,0,0,1,
     105.213ms,Unknown,0,0,1,
     105.2135ms,Unknown,0,0,1,
     105.214ms,Unknown,0,0,1,
     105.2145ms,Unknown,0,0,1,
     105.215ms,Unknown,0,0,1,
     105.2155ms,Unknown,0,0,1,
     105.216ms,Unknown,0,0,1,
     105.2165ms,Unknown,0,0,1,
     105.217ms,Unknown,0,0,1,
     105.2175ms,Unknown,0,0,1,
     105.218ms,Unknown,0,0,1,
     105.2185ms,Unknown,0,0,1,
     105.219ms,Unknown,0,0,1,
     105.2195ms,Unknown,0,0,1,
     105.22ms,Unknown,0,0,1,
     105.2205ms,Unknown,0,0,1,
     105.221ms,Unknown,0,0,1,
     105.2215ms,Unknown,0,0,1,
     105.222ms,Unknown,0,0,1,
     105.2225ms,Unknown,0,0,1,
     105.223ms,Unknown,0,0,1,
     105.2235ms,Unknown,0,0,1,
     105.224ms,Unknown,0,0,1,
     105.2245ms,Unknown,0,0,1,
     105.225ms,Unknown,0,0,1,
     105.2255ms,Unknown,0,0,1,
     105.226ms,Unknown,0,0,1,
     105.2265ms,Unknown,0,0,1,
     105.227ms,Unknown,0,0,1,
     105.2275ms,Unknown,0,0,1,
     105.228ms,Unknown,0,0,1,
     105.2285ms,Unknown,0,0,1,
     105.229ms,Unknown,0,0,1,
     105.2295ms,Unknown,0,0,1,
     105.23ms,Unknown,0,0,1,
     105.2305ms,Unknown,0,0,1,
     105.231ms,Unknown,0,0,1,
     105.2315ms,Unknown,0,0,1,
     105.232ms,Unknown,0,0,1,
     105.2325ms,Unknown,0,0,1,
     105.233ms,Unknown,0,0,1,
     105.2335ms,Unknown,0,0,1,
     105.234ms,Unknown,0,0,1,
     105.2345ms,Unknown,0,0,1,
     105.235ms,Unknown,0,0,1,
     105.2355ms,Unknown,0,0,1,
     105.236ms,Unknown,0,0,1,
     105.2365ms,Unknown,0,0,1,
     105.237ms,Unknown,0,0,1,
     105.2375ms,Unknown,0,0,1,
     105.238ms,Unknown,0,0,1,
     105.2385ms,Unknown,0,0,1,
     105.239ms,Unknown,0,0,1,
     105.2395ms,Unknown,0,0,1,
     105.24ms,Unknown,0,0,1,
     105.2405ms,Unknown,0,0,1,
     105.241ms,Unknown,0,0,1,
     105.2415ms,Unknown,0,0,1,
     105.242ms,Unknown,0,0,1,
     105.2425ms,Unknown,0,0,1,
     105.243ms,Unknown,0,0,1,
     105.2435ms,Unknown,0,0,1,
     105.244ms,Unknown,0,0,1,
     105.2445ms,Unknown,0,0,1,
     105.245ms,Unknown,0,0,1,
     105.2455ms,Unknown,0,0,1,
     105.246ms,Unknown,0,0,1,
     105.2465ms,Unknown,0,0,1,
     105.247ms,Unknown,0,0,1,
     105.2475ms,Unknown,0,0,1,
     105.248ms,Unknown,0,0,1,
     105.2485ms,Unknown,0,0,1,
     105.249ms,Unknown,0,0,1,
     105.2495ms,Unknown,0,0,1,
     105.25ms,Unknown,0,0,1,
     105.2505ms,Unknown,0,0,1,
     105.251ms,Unknown,0,0,1,
     105.2515ms,Unknown,0,0,1,
     105.252ms,Unknown,0,0,1,
     105.2525ms,Unknown,0,0,1,
     105.253ms,Unknown,0,0,1,
     105.2535ms,Unknown,0,0,1,
     105.254ms,Unknown,0,0,1,
     105.2545ms,Unknown,0,0,1,
     105.255ms,Unknown,0,0,1,
     105.2555ms,Unknown,0,0,1,
     105.256ms,Unknown,0,0,1,
     105.2565ms,Unknown,0,0,1,
     105.257ms,Unknown,0,0,1,
     105.2575ms,Unknown,0,0,1,
     105.258ms,Unknown,0,0,1,
     105.2585ms,Unknown,0,0,1,
     105.259ms,Unknown,0,0,1,
     105.2595ms,Unknown,0,0,1,
     105.26ms,Unknown,0,0,1,
     105.2605ms,Unknown,0,0,1,
     105.261ms,Unknown,0,0,1,
     105.2615ms,Unknown,0,0,1,
     105.262ms,Unknown,0,0,1,
     105.2625ms,Unknown,0,0,1,
     105.263ms,Unknown,0,0,1,
     105.2635ms,Unknown,0,0,1,
     105.264ms,Unknown,0,0,1,
     105.2645ms,Unknown,0,0,1,
     105.265ms,Unknown,0,0,1,
     105.2655ms,Unknown,0,0,1,
     105.266ms,Unknown,0,0,1,
     105.2665ms,Unknown,0,0,1,
     105.267ms,Unknown,0,0,1,
     105.2675ms,Unknown,0,0,1,
     105.268ms,Unknown,0,0,1,
     105.2685ms,Unknown,0,0,1,
     105.269ms,Unknown,0,0,1,
     105.2695ms,Unknown,0,0,1,
     105.27ms,Unknown,0,0,1,
     105.2705ms,Unknown,0,0,1,
     105.271ms,Unknown,0,0,1,
     105.2715ms,Unknown,0,0,1,
     105.272ms,Unknown,0,0,1,
     105.2725ms,Unknown,0,0,1,
     105.273ms,Unknown,0,0,1,
     105.2735ms,Unknown,0,0,1,
     105.274ms,Unknown,0,0,1,
     105.2745ms,Unknown,0,0,1,
     105.275ms,Unknown,0,0,1,
     105.2755ms,Unknown,0,0,1,
     105.276ms,Unknown,0,0,1,
     105.2765ms,Unknown,0,0,1,
     105.277ms,Unknown,0,0,1,
     105.2775ms,Unknown,0,0,1,
     105.278ms,Unknown,0,0,1,
     105.2785ms,Unknown,0,0,1,
     105.279ms,Unknown,0,0,1,
     105.2795ms,Unknown,0,0,1,
     105.28ms,Unknown,0,0,1,
     105.2805ms,Unknown,0,0,1,
     105.281ms,Unknown,0,0,1,
     105.2815ms,Unknown,0,0,1,
     105.282ms,Unknown,0,0,1,
     105.2825ms,Unknown,0,0,1,
     105.283ms,Unknown,0,0,1,
     105.2835ms,Unknown,0,0,1,
     105.284ms,Unknown,0,0,1,
     105.2845ms,Unknown,0,0,1,
     105.285ms,Unknown,0,0,1,
     105.2855ms,Unknown,0,0,1,
     105.286ms,Unknown,0,0,1,
     105.2865ms,Unknown,0,0,1,
     105.287ms,Unknown,0,0,1,
     105.2875ms,Unknown,0,0,1,
     105.288ms,Unknown,0,0,1,
     105.2885ms,Unknown,0,0,1,
     105.289ms,Unknown,0,0,1,
     105.2895ms,Unknown,0,0,1,
     105.29ms,Unknown,0,0,1,
     105.2905ms,Unknown,0,0,1,
     105.291ms,Unknown,0,0,1,
     105.2915ms,Unknown,0,0,1,
     105.292ms,Unknown,0,0,1,
     105.2925ms,Unknown,0,0,1,
     105.293ms,Unknown,0,0,1,
     105.2935ms,Unknown,0,0,1,
     105.294ms,Unknown,0,0,1,
     105.2945ms,Unknown,0,0,1,
     105.295ms,Unknown,0,0,1,
     105.2955ms,Unknown,0,0,1,
     105.296ms,Unknown,0,0,1,
     105.2965ms,Unknown,0,0,1,
     105.297ms,Unknown,0,0,1,
     105.2975ms,Unknown,0,0,1,
     105.298ms,Unknown,0,0,1,
     105.2985ms,Unknown,0,0,1,
     105.299ms,Unknown,0,0,1,
     105.2995ms,Unknown,0,0,1,
     105.3ms,Unknown,0,0,1,
